Unique ID,Date of injury resulting in death (month/day/year),City,State,Zip Code,County,Latitude,Longitude,Agency responsible for death,Cause of death,Intentional Use of Force (Developing),Date (Year)
13468,09/27/2013,Clayton,CA,94517.0,CONTRA COSTA,37.8937399,-121.7935673,Contra Costa County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13472,09/28/2013,North Brunswick,NJ,8902.0,MIDDLESEX,40.4614797,-74.4837074,New Brunswick Police Department,Vehicle,Vehicle/Pursuit,2013.0
13471,09/28/2013,Hitchcock,TX,77563.0,GALVESTON,29.3546283,-95.0366717,Texas Alcoholic Beverage Commission,Vehicle,Vehicle/Pursuit,2013.0
13474,09/28/2013,Havre de Grace,MD,21078.0,HARFORD,39.5551439,-76.0954118,Harford County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13470,09/28/2013,Houston,TX,77075.0,HARRIS,29.6037441,-95.2454368,Houston Police Department,Tasered,Yes,2013.0
13473,09/28/2013,Gastonia,NC,28054.0,GASTON,35.2646413,-81.1481879,Gastonia Police Department,Vehicle,Vehicle/Pursuit,2013.0
13479,09/29/2013,Grantsville,UT,84029.0,TOOELE,40.6023196,-112.4620143,Grantsville Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13480,09/29/2013,Asheville,NC,28806.0,BUNCOMBE,35.5965543,-82.6097348,Asheville Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13475,09/29/2013,Pottsville,PA,17901.0,SCHUYLKILL,40.678946,-76.221406,Pennsylvania State Police,Vehicle,Vehicle/Pursuit,2013.0
13476,09/29/2013,Phenix City,AL,36867.0,RUSSELL,32.4729814,-85.0130803,Phenix City Police Department,Vehicle,Vehicle/Pursuit,2013.0
13477,09/29/2013,Linden,TN,37096.0,PERRY,35.616996,-87.8395149,Tennessee Highway Patrol,Vehicle,Vehicle/Pursuit,2013.0
13481,09/30/2013,Dover,NH,3820.0,STRAFFORD,43.2135901,-70.8901888,Dover Police Department,Gunshot,Suicide,2013.0
13486,10/01/2013,Freeport,TX,77541.0,BRAZORIA,28.947574,-95.359128,Freeport Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13487,10/01/2013,Bakersfield,CA,93307.0,KERN,35.3588018,-118.946287,Bakersfield Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13482,10/01/2013,Canton,GA,30115.0,CHEROKEE,34.19168,-84.4986155,Cherokee County Sheriff's Office,Gunshot,Suicide,2013.0
13483,10/01/2013,Ariton,AL,36311.0,DALE,31.5901426,-85.7774941,Brundidge Police Department,Vehicle,Vehicle/Pursuit,2013.0
13484,10/01/2013,Hartsville,SC,29550.0,DARLINGTON,34.3367455,-80.0735993,South Carolina Highway Patrol,Vehicle,Vehicle/Pursuit,2013.0
13485,10/01/2013,Norman,OK,73069.0,CLEVELAND,35.2185277,-97.4765926,Oklahoma City Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13488,10/02/2013,Slippery Rock,PA,16057.0,BUTLER,40.9938711,-79.9894367,Pennsylvania State Police,Vehicle,Vehicle/Pursuit,2013.0
13489,10/02/2013,Calverton,MD,20705.0,PRINCE GEORGES,39.0519272,-76.9382067,Prince George's County Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13491,10/03/2013,Indian River,MI,49749.0,CHEBOYGAN,45.373319,-84.625081,Tuscarora Township Police Department,Vehicle,Vehicle/Pursuit,2013.0
13490,10/03/2013,Lower Lake,CA,95457.0,LAKE,38.9059863,-122.6713684,Lake County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13495,10/03/2013,Paragould,AR,72450.0,GREENE,36.0445776,-90.494722,Arkansas State Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13496,10/03/2013,Monroeville,PA,15146.0,ALLEGHENY,40.4364517,-79.777316,Monroeville Police Department,Vehicle,Vehicle/Pursuit,2013.0
13497,10/03/2013,Washington,DC,20016.0,DISTRICT OF COLUMBIA,38.8886408,-77.0136264,"U.S. Capitol Police, U.S. Secret Service",Gunshot,"Intentional Use of Force, Deadly",2013.0
13492,10/03/2013,Greer,SC,29651.0,GREENVILLE,34.966128,-82.232175,South Carolina Highway Patrol,Vehicle,Vehicle/Pursuit,2013.0
13493,10/03/2013,Albuquerque,NM,87114.0,BERNALILLO,35.1746054,-106.5956381,Bernalillo County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13494,10/03/2013,Albuquerque,NM,87114.0,BERNALILLO,35.1746054,-106.5956381,Bernalillo County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
22142,10/03/2013,Irvington,NJ,7111.0,ESSEX,40.725368,-74.22092,New Jersey State Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13502,10/04/2013,Staten Island New York City,NY,10303.0,RICHMOND,40.6369905,-74.1514151,City of New York Police Department,Vehicle,Vehicle/Pursuit,2013.0
13500,10/04/2013,Waycross,GA,31501.0,WARE,31.2089199,-82.3463043,Waycross Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13501,10/04/2013,Sparta,WI,54656.0,MONROE,43.9521082,-90.7968009,Sparta Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13499,10/04/2013,Cleveland,OH,44105.0,CUYAHOGA,41.448769,-81.63424,Cleveland Police Department,Tasered,Yes,2013.0
13498,10/04/2013,Louisa,KY,41230.0,LAWRENCE,38.095588,-82.6057757,Kentucky State Police,Vehicle,Vehicle/Pursuit,2013.0
13505,10/05/2013,Wenatchee,WA,98801.0,CHELAN,47.4150343,-120.3164474,Wenatchee Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13504,10/05/2013,Posen,IL,60469.0,COOK,41.6316076,-87.6814789,Blue Island Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13506,10/05/2013,Lake Hamilton,AR,71901.0,GARLAND,34.4662792,-92.9691053,Garland County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13508,10/05/2013,Redding,CA,96001.0,SHASTA,40.5395432,-122.3321035,Redding Police Department,Beaten/Bludgeoned with instrument,Yes,2013.0
13503,10/05/2013,Buena Park,CA,90621.0,ORANGE,33.8590245,-117.9917448,Buena Park Police Department,Vehicle,Vehicle/Pursuit,2013.0
13507,10/05/2013,St. Louis,MO,63113.0,ST LOUIS CITY,38.660188,-90.2463657,St. Louis Metropolitan Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13509,10/06/2013,Castaic,CA,91384.0,LOS ANGELES,34.4856363,-118.6362102,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13510,10/06/2013,Los Angeles,CA,90034.0,LOS ANGELES,34.0373879,-118.373983,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
20900,10/06/2013,Portage,MI,49002.0,KALAMAZOO,42.2451396,-85.5612977,Portage Police Department,Vehicle,Vehicle/Pursuit,2013.0
13511,10/07/2013,New Rochelle,NY,10804.0,WESTCHESTER,40.9284369,-73.7975204,New Rochelle Police Department,Vehicle,Vehicle/Pursuit,2013.0
13512,10/08/2013,Weatherford,TX,76085.0,PARKER,32.9127194,-97.6333429,Parker County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
23452,10/08/2013,Washington,DC,20020.0,DISTRICT OF COLUMBIA,38.8705737,-76.9787511,Washington Metropolitan Police Department,Gunshot,"Intenional Use of Force, Deadly",2013.0
13513,10/09/2013,Milwaukee,WI,53210.0,MILWAUKEE,43.068222,-87.975843,Milwaukee Police Department,Vehicle,Vehicle/Pursuit,2013.0
13516,10/09/2013,Old Town,ME,4468.0,PENOBSCOT,44.9360103,-68.646475,Maine State Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13514,10/09/2013,Leicester,NC,28748.0,BUNCOMBE,35.6003405,-82.687928,Buncombe County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13515,10/09/2013,Wheeling,WV,26003.0,OHIO,40.0684476,-80.7218285,Wheeling Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13518,10/10/2013,Fort Worth,TX,76116.0,TARRANT,32.738831,-97.42125,Fort Worth Police Department,Gunshot,Suicide,2013.0
13517,10/10/2013,Enid,OK,73703.0,GARFIELD,36.4068461,-97.8918219,Enid Police Department,Vehicle,Vehicle/Pursuit,2013.0
13520,10/11/2013,Prairie Village,KS,66208.0,JOHNSON,38.993186,-94.6397095,Prairie Village Police Department,Vehicle,Vehicle/Pursuit,2013.0
13521,10/11/2013,Rapid City,SD,57701.0,PENNINGTON,44.087506,-103.1979906,Pennington County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13523,10/11/2013,Cedar Hill,MO,63016.0,JEFFERSON,38.3298745,-90.6539967,Jefferson County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13525,10/11/2013,Bristol,TN,37620.0,SULLIVAN,36.590522,-82.20902,Sullivan County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13519,10/11/2013,Chester,SC,29706.0,CHESTER,34.7406287,-81.1621627,Chester County Sheriff's Office,Gunshot,Suicide,2013.0
13522,10/11/2013,Lakeland,FL,33801.0,POLK,28.0545718,-81.9448785,Polk County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13524,10/11/2013,Moreno Valley,CA,92557.0,RIVERSIDE,33.9424237,-117.2614701,Riverside County Sheriff's Department,Beaten/Bludgeoned with instrument,Yes,2013.0
13526,10/12/2013,James Island,SC,29412.0,CHARLESTON,32.7330495,-79.9398224,Charleston County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13527,10/12/2013,Kalamazoo,MI,49004.0,KALAMAZOO,42.3032486,-85.5697944,Kalamazoo Public Safety,Vehicle,Vehicle/Pursuit,2013.0
13528,10/12/2013,Kings Park,NY,11754.0,SUFFOLK,40.892544,-73.223405,Suffolk County Police Department,Medical emergency,Yes,2013.0
13532,10/13/2013,Sparks,NV,89431.0,WASHOE,39.546917,-119.722754,Sparks Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13533,10/13/2013,Hazleton,PA,18201.0,LUZERNE,40.9601034,-75.9778657,Hazleton Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13537,10/13/2013,Fayetteville,NC,28314.0,CUMBERLAND,35.065354,-78.9997063,Fayetteville Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13539,10/13/2013,Wilmington,NC,28401.0,NEW HANOVER,34.2816649,-77.925334,"New Hanover County Sheriff's Office, U.S. Bureau of Alcohol Tobacco Firearms and Explosives",Gunshot,"Intentional Use of Force, Deadly",2013.0
13529,10/13/2013,El Paso,TX,79902.0,EL PASO,31.7666362,-106.4949085,El Paso Police Department,Tasered,Yes,2013.0
13530,10/13/2013,Poughkeepsie,NY,12601.0,DUTCHESS,41.734133,-73.9095129,Dutchess County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13531,10/13/2013,Rochester,NY,14608.0,MONROE,43.1415609,-77.6254458,Rochester Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13535,10/13/2013,Starr,SC,29684.0,ANDERSON,34.377169,-82.6948744,Anderson County Sheriff's Office,Medical emergency,Yes,2013.0
13536,10/13/2013,Hodgenville,KY,42748.0,LARUE,37.5588835,-85.7344122,Kentucky State Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13538,10/13/2013,Lorain,OH,44052.0,LORAIN,41.454849,-82.179992,Lorain Police Department,Tasered,Yes,2013.0
13540,10/14/2013,Huber Heights,OH,45424.0,MONTGOMERY,39.8318673,-84.1381479,Huber Heights Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13541,10/14/2013,Anderson,SC,29624.0,ANDERSON,34.4711083,-82.6479776,Anderson County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13542,10/14/2013,Ozark,AL,36360.0,DALE,31.4563742,-85.6378858,Ozark Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13543,10/14/2013,Sioux Falls,SD,57106.0,MINNEHAHA,43.5415036,-96.806948,Sioux Falls Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
19093,10/14/2013,Oklahoma City,OK,73109.0,OKLAHOMA,35.436258,-97.5214795,Oklahoma City Police Department,Gunshot,Suicide,2013.0
19094,10/14/2013,Oklahoma City,OK,73119.0,OKLAHOMA,35.4256739,-97.5479245,Oklahoma City Police Department,Gunshot,Suicide,2013.0
13546,10/15/2013,Eufaula,AL,36027.0,BARBOUR,31.8912684,-85.1456259,Barbour County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13547,10/15/2013,Shreveport,LA,71105.0,CADDO,32.448505,-93.7043916,Shreveport Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13544,10/15/2013,Kansas City,MO,64138.0,JACKSON,38.9584798,-94.4884551,Kansas City Police Department,Gunshot,Suicide,2013.0
13545,10/15/2013,Oelwein,IA,50662.0,FAYETTE,42.6805186,-91.9291028,Oelwein Police Department,Gunshot,Suicide,2013.0
13548,10/15/2013,Memphis,TN,38114.0,SHELBY,35.1103954,-89.9957542,Memphis Police Department,Burned/Smoke inhalation,Yes,2013.0
13555,10/16/2013,Wishram,WA,98635.0,KLICKITAT,45.6604343,-120.9597462,The Dalles Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13556,10/16/2013,Baltimore,MD,21213.0,BALTIMORE,39.3233433,-76.565084,Baltimore Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13553,10/16/2013,Santa Rosa,CA,95405.0,SONOMA,38.4548913,-122.6742169,Santa Rosa Police Department,Medical emergency,Yes,2013.0
13554,10/16/2013,Eureka,KS,67045.0,GREENWOOD,37.8263076,-96.3009737,Kansas Bureau of Investigation,Gunshot,"Intentional Use of Force, Deadly",2013.0
13551,10/16/2013,Neillsville,WI,54456.0,CLARK,44.5890353,-90.649154,Clark County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13552,10/16/2013,Nauvoo,IL,62354.0,HANCOCK,40.5587928,-91.3076147,Fort Madison Police Department (IA),Vehicle,Vehicle/Pursuit,2013.0
13558,10/17/2013,St Petersburg,FL,33705.0,PINELLAS,27.7523927,-82.6469031,St. Petersburg Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13557,10/17/2013,Indianapolis,IN,46224.0,MARION,39.7757446,-86.2637999,Carmel Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13561,10/18/2013,Columbia,SC,29223.0,RICHLAND,34.0567999,-80.9738567,Richland County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13560,10/18/2013,Chicago,IL,60608.0,COOK,41.8348414,-87.6462013,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13559,10/18/2013,Rio Linda,CA,95626.0,SACRAMENTO,38.7150729,-121.432893,Sacramento County Sheriff's Office,Gunshot,Suicide,2013.0
13562,10/18/2013,Visalia,CA,93277.0,TULARE,36.3061042,-119.353994,Visalia Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13563,10/19/2013,Otay Mesa,CA,92154.0,SAN DIEGO,32.5516558,-116.9408013,U.S. Customs and Border Protection,Gunshot,"Intentional Use of Force, Deadly",2013.0
13564,10/19/2013,Warren,OH,44485.0,TRUMBULL,41.2235699,-80.844646,Warren Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13566,10/20/2013,Portola,CA,96122.0,PLUMAS,39.8056386,-120.4623189,Plumas County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13565,10/20/2013,St. Louis,MO,63136.0,ST LOUIS CITY,38.753056,-90.264288,Florissant Police Department,Gunshot,Suicide,2013.0
13568,10/20/2013,Boca Raton,FL,33432.0,PALM BEACH,26.3358261,-80.0736706,Boca Raton Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13567,10/20/2013,Coffeeville,MS,38922.0,YALOBUSHA,33.9814489,-89.6786505,Coffeeville Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13569,10/21/2013,Index,WA,98251.0,SNOHOMISH,47.8154409,-121.6025642,Snohomish County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13570,10/21/2013,Leesburg,GA,31763.0,LEE,31.7341704,-84.1595872,Leesburg Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13572,10/21/2013,Union City,CA,94587.0,ALAMEDA,37.585666,-122.07001,Union City Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13571,10/21/2013,Roswell,NM,88203.0,CHAVES,33.3942673,-104.5227565,New Mexico State Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13576,10/22/2013,San Bruno,CA,94066.0,SAN MATEO,37.6222987,-122.4141908,San Bruno Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13577,10/22/2013,Santa Rosa,CA,95407.0,SONOMA,38.3944467,-122.7185966,Sonoma County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13573,10/22/2013,Alamosa,CO,81101.0,ALAMOSA,37.4694491,-105.8700214,Alamosa Police Department,Vehicle,Vehicle/Pursuit,2013.0
13574,10/22/2013,Chicago,IL,60628.0,COOK,41.70021,-87.618266,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13575,10/22/2013,North Port,FL,34286.0,SARASOTA,27.0975387,-82.1557475,North Port Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13584,10/23/2013,Minnetonka,MN,55345.0,HENNEPIN,44.9046027,-93.4160583,Minnetonka Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13583,10/23/2013,Milford,CT,6460.0,NEW HAVEN,41.2320915,-73.0588525,Connecticut State Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13579,10/23/2013,St. Louis,MO,63123.0,ST LOUIS,38.56696,-90.3351075,St. Louis County Police Department,Gunshot,Suicide,2013.0
13582,10/23/2013,Galconda,NV,89414.0,HUMBOLDT,40.950566,-117.496323,Humboldt County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13580,10/23/2013,Eupora,MS,39744.0,WEBSTER,33.5234848,-89.2608066,Eupora Police Department,Vehicle,Vehicle/Pursuit,2013.0
13581,10/23/2013,Eupora,MS,39744.0,WEBSTER,33.5234848,-89.2608066,Eupora Police Department,Vehicle,Vehicle/Pursuit,2013.0
13590,10/24/2013,Houston,TX,77051.0,HARRIS,29.6497814,-95.3668159,Houston Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13591,10/24/2013,Española,NM,87532.0,RIO ARRIBA,35.996864,-106.0623612,New Mexico State Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13587,10/24/2013,Atlanta,GA,30304.0,CLAYTON,33.6413014,-84.3996672,Clayton County Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13585,10/24/2013,Findlay,OH,45840.0,HANCOCK,41.057823,-83.6380736,Findlay Police Department,Gunshot,Suicide,2013.0
13588,10/24/2013,Chicago,IL,60628.0,COOK,41.69627,-87.611379,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13589,10/24/2013,Weed,CA,96094.0,SISKIYOU,41.4054098,-122.3799695,Siskiyou County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13586,10/24/2013,Michigan City,IN,46360.0,LA PORTE,41.6948213,-86.8937826,La Porte County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13593,10/25/2013,Dublin,OH,43017.0,FRANKLIN,40.0870112,-83.0989331,Columbus Division of Police,Gunshot,"Intentional Use of Force, Deadly",2013.0
13597,10/25/2013,Islamorada,FL,33036.0,MONROE,24.962784,-80.5910882,Monroe County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13598,10/25/2013,Wilmington,NC,28401.0,NEW HANOVER,34.198718,-77.922616,Wilmington Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13599,10/25/2013,Wilmington,NC,28401.0,NEW HANOVER,34.198718,-77.922616,Wilmington Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13595,10/25/2013,Ridgecrest,CA,93555.0,KERN,35.6224561,-117.6708966,Kern County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13592,10/25/2013,St. Petersburg,FL,33708.0,PINELLAS,27.8143973,-82.7801344,U.S. Department of Veteran Affairs,Gunshot,"Intentional Use of Force, Deadly",2013.0
13594,10/25/2013,St. Louis,MO,63112.0,ST LOUIS CITY,38.663342,-90.2698968,St. Louis Metropolitan Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13596,10/25/2013,Hillsboro,OR,97123.0,WASHINGTON,45.5148793,-122.9689997,Hillsboro Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13605,10/26/2013,Clearwater,FL,33759.0,PINELLAS,27.9718489,-82.7118889,Clearwater Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13606,10/26/2013,Pearisburg,VA,24134.0,GILES,37.33471,-80.7516459,"Giles County Sheriff's Office, Virginia State Police, Pearisburg Police Department",Gunshot,"Intentional Use of Force, Deadly",2013.0
13600,10/26/2013,Kosciusko,MS,39090.0,ATTALA,33.0661104,-89.5782935,Kosciusko Police Department,Vehicle,Vehicle/Pursuit,2013.0
13601,10/26/2013,Kosciusko,MS,39090.0,ATTALA,33.0661104,-89.5782935,Kosciusko Police Department,Vehicle,Vehicle/Pursuit,2013.0
13602,10/26/2013,Albuquerque,NM,87107.0,BERNALILLO,35.1386691,-106.6412423,Albuquerque Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13607,10/26/2013,Yuma,AZ,85364.0,YUMA,32.7063291,-114.6394673,Yuma Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13603,10/26/2013,Banning,CA,92220.0,RIVERSIDE,33.9256335,-116.9095884,Banning Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13604,10/26/2013,West Palm Beach,FL,33401.0,PALM BEACH,26.719043,-80.061865,West Palm Beach Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13614,10/27/2013,Baltimore,MD,21226.0,BALTIMORE CITY,39.2092877,-76.53368,Baltimore Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13616,10/27/2013,Drummonds,TN,38023.0,TIPTON,35.433689,-89.896817,Tipton County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2013.0
13615,10/27/2013,Hobbs,NM,88260.0,LEA,32.725611,-103.1277005,Denver City Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13608,10/27/2013,Wichita,KS,67204.0,SEDGWICK,37.7280053,-97.3447826,Sedgwick County Sheriff's Office,Vehicle,Vehicle/Pursuit,2013.0
13609,10/27/2013,Hialeah,FL,33013.0,MIAMI DADE,25.8646895,-80.2654266,Hialeah Police Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
13610,10/27/2013,Bellflower,CA,90706.0,LOS ANGELES,33.8851457,-118.1170223,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2013.0
